X-Value,Measured,Fitted,Residual,IRF
5.19956740585028,10019,10125.3203949299,-1.06219534258424,0.1
5.24861992854698,9835,9949.63745277493,-1.15595078812985,0.1
5.29767245124368,9847,9777.14233578404,0.703982869639868,0.1
5.34672497394038,9541,9607.77719981394,-0.683645966463302,0.1
5.39577749663708,9440,9441.48525032248,-0.0152866970264644,0.1
5.44483001933378,9232,9278.21072332332,-0.480944395873467,0.1
5.49388254203048,9172,9117.89886668609,0.564903596614637,0.1
5.54293506472719,9156,8960.49592177595,2.0431625951869,0.1
5.59198758742389,8749,8805.94910542631,-0.608846337894935,0.1
5.64104011012059,8664,8654.20659223862,0.105214262536764,0.1
5.69009263281729,8389,8505.21749720334,-1.26886793096279,0.1
5.73914515551399,8146,8358.93185863628,-2.35922000467974,0.1
5.78819767821069,8087,8215.30062142454,-1.42670780899327,0.1
